GeneID	GSM8474242	GSM8474243	GSM8474244	GSM8474245	GSM8474246	GSM8474247
27321	13	22	18	5	14	20
105373943	10	12	6	7	13	8
107986000	3	1	0	3	9	19
105373942	33	41	20	19	27	45
105373944	2	4	0	1	1	0
2637	13	45	6	15	26	22
401036	11	11	0	8	0	3
79781	8	12	1	7	13	3
105373945	5	6	8	12	5	3
57007	101	176	70	49	48	61
105373991	0	0	0	2	2	3
107986001	0	0	0	0	0	1
105373946	0	0	0	0	0	0
105373947	0	0	0	0	0	0
105373948	0	0	0	0	1	0
105373949	4	17	5	3	5	2
107986002	0	0	0	0	0	0
105373951	2	2	1	1	1	0
93463	4	0	1	0	2	7
105373950	20	11	19	14	7	11
10920	1796	1603	1449	1783	1720	2049
105373952	6	3	0	4	2	5
105373953	14	20	3	14	3	7
105373954	12	4	0	10	7	4
1293	264	321	138	372	308	332
105373957	0	0	5	0	0	0
79083	605	1196	497	462	517	496
102465486	0	1	0	0	0	0
51052	2	7	0	1	2	1
64284	122	214	57	39	45	51
105373958	7	4	1	0	0	0
9208	7476	7504	5584	7853	6918	8239
375316	802	391	878	953	686	979
10267	1	10	3	2	1	2
105373960	0	2	0	0	0	6
100533179	222	396	153	198	185	248
140739	309	451	252	292	316	425
51540	48	125	50	44	48	52
339768	0	6	0	1	0	0
377007	2	4	0	1	0	2
151176	163	427	124	206	185	280
80895	824	1068	585	642	608	711
151174	0	0	0	0	3	0
643387	0	9	0	2	6	6
55502	40	330	30	73	46	38
8864	1416	2040	955	912	788	1027
112268433	2	0	1	2	0	0
105373961	0	0	0	0	0	0
26146	1426	1393	1090	1378	1180	1359
51665	587	1252	391	680	587	678
107986003	230	333	147	212	192	264
151171	8	11	3	5	0	0
112268434	7	6	4	8	1	4
105373963	0	0	0	0	0	0
105373962	0	0	0	0	0	0
100287387	18	40	13	12	4	1
117581	42	162	30	53	35	38
401039	0	0	0	0	0	0
9759	1932	3128	1294	1107	1033	1288
100616397	0	2	0	1	1	3
100616493	0	6	2	2	2	1
85009	17	2	2	3	2	0
100423043	0	0	0	0	0	0
100616360	0	0	0	0	2	0
101928111	2	23	1	6	2	9
401040	0	0	0	0	0	0
105373966	0	0	0	0	0	0
150935	0	0	0	0	0	0
4705	1736	2657	1365	1632	1514	1779
100616417	0	5	5	0	0	0
389090	1	0	0	0	0	0
150681	0	0	0	0	0	0
150678	126	318	101	123	117	172
150677	0	0	0	0	0	0
107985836	0	0	0	0	0	0
105373968	1	14	1	1	0	0
102723825	0	0	0	1	0	0
2817	554	1846	409	582	470	522
100130449	4	16	4	0	1	1
406941	0	6	0	0	0	0
51281	319	565	187	203	217	227
285193	146	221	140	72	82	100
57140	466	1512	285	320	338	461
101752400	78	85	44	81	78	55
11132	254	682	149	191	187	140
2859	31	37	10	9	10	7
653437	1	0	0	0	0	0
285191	0	0	0	0	0	0
375318	0	0	0	0	0	0
547	187	388	123	114	177	190
189	0	1	0	0	0	0
79919	4	0	0	0	0	0
728763	4	55	16	10	8	2
112268440	1	6	4	1	2	0
200772	6	0	1	0	1	0
25992	1867	3953	1431	1056	1148	1193
107985787	28	30	11	3	8	8
105373970	26	18	16	26	10	15
130916	1475	1987	1079	862	830	957
23178	312	576	310	431	351	495
5510	982	1004	726	867	783	911
105373971	0	2	0	0	0	0
50636	579	886	372	432	432	545
105376810	9	16	29	11	15	3
3069	17387	20503	10856	12850	12842	15560
101927509	638	906	395	435	423	537
4735	17723	16864	13370	16486	14799	18279
9855	604	776	394	499	475	531
105373973	6	3	2	19	7	16
100422942	4	3	0	0	0	0
10494	1624	3399	1027	1381	1273	1578
107985788	0	1	3	0	0	0
100379249	1	111	1	0	1	3
105373974	10	3	1	0	8	0
666	469	1480	311	361	389	441
105373975	53	119	24	24	56	33
51078	626	1129	356	555	696	672
23192	1152	2289	1014	1052	1052	1100
1841	273	695	235	602	544	706
